,published_At,updated_At,author_DisplayName,text_Original,text_Display,viewer_Rating,like_Count,author_Channel_Id
0,2023-09-28T20:09:35Z,2023-09-28T20:10:45Z,may dog,Mix this tech with neuralink and we will have a world where the body can fail or perhaps even die but the mind could be kept alive and exist in the virtual space.,Mix this tech with neuralink and we will have a world where the body can fail or perhaps even die but the mind could be kept alive and exist in the virtual space.,none,0,UC4Z_IAHmGP7T5MlPv3JQcoA
1,2023-09-28T20:09:05Z,2023-09-28T20:09:05Z,Lawrence Butler,I think lex liked it,I think lex liked it,none,0,UCtQ13KO_U0-XNDW_MHkwbfw
2,2023-09-28T20:09:04Z,2023-09-28T20:09:04Z,zumzum,"Already I am feeling off put by the number of AI personalities on TikTok, Instagram and now to be confronted by a hyper realistic version of oneself that (never ages nor feels/shows the ravages of a hang over, illness or tragedy) a sort of a ventriloquist  version of oneself or a  life llke silicon doll..I wonder why? Is this the new way to put your best foot forward, avoid plastic surgery but still put a ""good"" version of yourself forward to whom ever?? Or live out your life in a Second Life? Technally impressive though still not convinced of a need it fulfills other than improve on cartoon avatars.","Already I am feeling off put by the number of AI personalities on TikTok, Instagram and now to be confronted by a hyper realistic version of oneself that (never ages nor feels/shows the ravages of a hang over, illness or tragedy) a sort of a ventriloquist  version of oneself or a  life llke silicon doll..I wonder why? Is this the new way to put your best foot forward, avoid plastic surgery but still put a &quot;good&quot; version of yourself forward to whom ever?? Or live out your life in a Second Life? Technally impressive though still not convinced of a need it fulfills other than improve on cartoon avatars.",none,0,UCEoV-QVy_N3i8C3udSmXBjg
3,2023-09-28T20:08:58Z,2023-09-28T20:43:21Z,randobad,"Sounds like Second Life MkII
Sign me up, I'm ready to go.","Sounds like Second Life MkII<br>Sign me up, I&#39;m ready to go.",none,0,UCpiq1lGyQNSn3iCpfhfT7qQ
4,2023-09-28T20:08:58Z,2023-09-28T20:08:58Z,Madelaine Morch,Enjoyable as when looking at a chicken yard.,Enjoyable as when looking at a chicken yard.,none,0,UC1yGiA3oykadoquE9QKak2w
5,2023-09-28T20:08:55Z,2023-09-28T20:08:55Z,Craig Beare,Actually impressed zuck Jesus Christ this tech is wild you are almost over the uncanny Valley great job engineers who worked on this,Actually impressed zuck Jesus Christ this tech is wild you are almost over the uncanny Valley great job engineers who worked on this,none,6,UC8oZ9q4HZeSs_YARM8hDdVw
6,2023-09-28T20:08:53Z,2023-09-28T20:08:53Z,Salvador Parada,Avatar Mark looks more human than real Mark,Avatar Mark looks more human than real Mark,none,0,UCw_1jDca856nu9MPElD1UNg
7,2023-09-28T20:08:40Z,2023-09-28T20:08:40Z,Vlad Lionte,Which version enables VR sex?,Which version enables VR sex?,none,0,UCUl9GWcsWBWZpMImmLui5Kg
8,2023-09-28T20:08:39Z,2023-09-28T20:08:39Z,darockguitar1,"Scanning the arms and hands should be  added, a lot of conversation involves hand gestures","Scanning the arms and hands should be  added, a lot of conversation involves hand gestures",none,0,UCjqTulhFhi6NIUuYTmu--rA
9,2023-09-28T20:08:38Z,2023-09-28T20:08:38Z,f0kxi,4:11 Lex just mastered 3d art,"<a href=""https://www.youtube.com/watch?v=MVYrJJNdrEg&amp;t=4m11s"">4:11</a> Lex just mastered 3d art",none,0,UCb4LonyBqBx342gogytATjQ
