,published_At,updated_At,author_DisplayName,text_Original,text_Display,viewer_Rating,like_Count,author_Channel_Id
0,2023-09-29T15:49:20Z,2023-09-29T15:49:20Z,Cyborg 1612,It’s giving Death Stranding,It’s giving Death Stranding,none,0,UCDE30H4UkYK400UNiDaZFow
1,2023-09-29T15:47:10Z,2023-09-29T15:47:10Z,BLSTC blender ,nice try lex but we all know Mark Zuckerberg isn't real,nice try lex but we all know Mark Zuckerberg isn&#39;t real,none,0,UCxItz3Gu75RFRU446qQS3WA
2,2023-09-29T15:45:56Z,2023-09-29T15:45:56Z,Colin McIntosh,Black Mirror script writers watching this and furiously scribbling notes,Black Mirror script writers watching this and furiously scribbling notes,none,0,UCoXFkVqGMA62g5NEjRyQkMQ
3,2023-09-29T15:44:13Z,2023-09-29T15:44:13Z,Michael D. Anderson,"Two observations:
1. Lex probably isn't wearing his iconic suit becuase it would be hard to distinguish him from the black environment (he would look like a floating head.) Alternatively, it's because when he got the scan done, this was the outfit he was in and they wanted consistency between the avatar and Lex.
2. Lex's avatar seems to be a higher quality (lighting, details, pixel density) than Mark's avatar. My guess is this is because Mark had his avatar done months before Lex, back with the tech was earlier in development. 

Just my $.02, I'm curious what other people think.","Two observations:<br>1. Lex probably isn&#39;t wearing his iconic suit becuase it would be hard to distinguish him from the black environment (he would look like a floating head.) Alternatively, it&#39;s because when he got the scan done, this was the outfit he was in and they wanted consistency between the avatar and Lex.<br>2. Lex&#39;s avatar seems to be a higher quality (lighting, details, pixel density) than Mark&#39;s avatar. My guess is this is because Mark had his avatar done months before Lex, back with the tech was earlier in development. <br><br>Just my $.02, I&#39;m curious what other people think.",none,1,UC-lzRdnOByYmxZ4svtR2TIA
4,2023-09-29T15:43:59Z,2023-09-29T15:43:59Z,TheIronpusher,"That's really cool Mark! The innovation looks amazing! Now can you please leave Whatsapp alone? We don't want another social media platform of likes and following people. It always been a messenger for your personal contacts, let's keep it that way.","That&#39;s really cool Mark! The innovation looks amazing! Now can you please leave Whatsapp alone? We don&#39;t want another social media platform of likes and following people. It always been a messenger for your personal contacts, let&#39;s keep it that way.",none,0,UC-lWYv9_SkgOpwfzPFtj5cw
5,2023-09-29T15:42:54Z,2023-09-29T15:42:54Z,Tobi L,I love how Mark understands people think his expression is monotone,I love how Mark understands people think his expression is monotone,none,7,UCcTCStBl-83fq1sQRXHyzog
6,2023-09-29T15:41:48Z,2023-09-29T15:41:48Z,Fazendo jogo!,"Can you put some background, please? I don't like to be in complete emptiness. 😎","Can you put some background, please? I don&#39;t like to be in complete emptiness. 😎",none,0,UCzTwKpnbgkSo0XtNba6RAMw
7,2023-09-29T15:41:03Z,2023-09-29T15:41:03Z,Hot Tub Too Hot,"You know everyone is guna go for fake avatars. Big titty goth chicks, anime,  furries, dudes extremely muscular who are actually obese.","You know everyone is guna go for fake avatars. Big titty goth chicks, anime,  furries, dudes extremely muscular who are actually obese.",none,0,UCxRSGuUTQmqVXe7bSMu5UcA
8,2023-09-29T15:39:58Z,2023-09-29T15:39:58Z,TheBig Pedro,"One small step for shareholders, one giant leap towards dystopia.","One small step for shareholders, one giant leap towards dystopia.",none,4,UCdqVLvMhVki3dWoUVHSc5Ng
9,2023-09-29T15:39:57Z,2023-09-29T15:40:19Z,Kumodot,"That's amazing. What a experience to been able to test that. 
I was wondering why you (Lex) close your eyes for a long time while talking. Is this you or the system just loosing track of something and activating the closed eyes blend shape ?",That&#39;s amazing. What a experience to been able to test that. <br>I was wondering why you (Lex) close your eyes for a long time while talking. Is this you or the system just loosing track of something and activating the closed eyes blend shape ?,none,0,UCK5X484YKJPf-ohMSZ8UuNg
10,2023-09-29T15:39:37Z,2023-09-29T15:39:37Z,Dubai Shorts,So what if someone hacks you and use your likenes?...,So what if someone hacks you and use your likenes?...,none,0,UCdJoBL8gZQkRaHQW5IF9eyg
11,2023-09-29T15:38:40Z,2023-09-29T15:38:40Z,Hunter Kowald,Long ad,Long ad,none,2,UCYNDtecCHHP6sdKWHAbEd3w
12,2023-09-29T15:37:28Z,2023-09-29T15:37:28Z,tagberli,"Now AI learned how to create realistic virtual realities, Matrix will soon become a historical documentary","Now AI learned how to create realistic virtual realities, Matrix will soon become a historical documentary",none,0,UCdYXUZGWZvZBdZ2KvtEijww
13,2023-09-29T15:37:21Z,2023-09-29T15:37:21Z,RezaS,"Very impressive!! But as Mark said it is more immersive for the two of you not for the people who watch you. 
imho, after watching 15 min of video it gets very boring to just watch faces in a dark background and I would prefer to see the actual person or at least their hands as well. Because hands and body gestures are also part of the expression","Very impressive!! But as Mark said it is more immersive for the two of you not for the people who watch you. <br>imho, after watching 15 min of video it gets very boring to just watch faces in a dark background and I would prefer to see the actual person or at least their hands as well. Because hands and body gestures are also part of the expression",none,0,UCWOn7IKF3lBnvtATdMOS3Lg
14,2023-09-29T15:36:13Z,2023-09-29T15:36:13Z,Cladeus,"Alright zuckerbot, not bad at all.","Alright zuckerbot, not bad at all.",none,0,UCGHjgk3NsTdl4NGZD4LTYcg
15,2023-09-29T15:35:48Z,2023-09-29T15:35:48Z,tagberli,"Now AI learned how to create realistic virtual realities, we are doomed","Now AI learned how to create realistic virtual realities, we are doomed",none,0,UCdYXUZGWZvZBdZ2KvtEijww
16,2023-09-29T15:35:30Z,2023-09-29T15:52:10Z,Spamkromite,"So instead of spending in cheap cameras for meetups, you just render yourself as accurately as possible for... the same effect but more expensive and more CARBON PRINT ridden. Bravo 👏
You are still 5 years late to the party with this tech.","So instead of spending in cheap cameras for meetups, you just render yourself as accurately as possible for... the same effect but more expensive and more CARBON PRINT ridden. Bravo 👏<br>You are still 5 years late to the party with this tech.",none,1,UCFD_VTSpY91jq0ngaq8d4rQ
17,2023-09-29T15:34:53Z,2023-09-29T15:34:53Z,susy may,"Please keep making fabulous timestamps!!!
❤❤❤❤❤",Please keep making fabulous timestamps!!!<br>❤❤❤❤❤,none,1,UCHsSnshNppfo38lauFQQV2A
18,2023-09-29T15:34:49Z,2023-09-29T15:34:49Z,bussychungus,"This is literally the series ""upload"". Wtf this is fu'''ing crazyyyy",This is literally the series &quot;upload&quot;. Wtf this is fu&#39;&#39;&#39;ing crazyyyy,none,0,UC9fX-Xy2mdbCD1H-ep33OhQ
19,2023-09-29T15:34:18Z,2023-09-29T15:34:18Z,J N,On that note... I'm out. ✌️,On that note... I&#39;m out. ✌️,none,0,UC1vwuFcL9VjF-oLx7sh1onw
20,2023-09-29T15:34:00Z,2023-09-29T15:34:20Z,Erdos Renyi,i find it really interesting they seem to have passed the uncanny valley threshold.,i find it really interesting they seem to have passed the uncanny valley threshold.,none,1,UCwepdbsy-dOYcvbKqFfdEpQ
21,2023-09-29T15:33:44Z,2023-09-29T15:33:44Z,Alex Caminiti,"Really impressive. Unfortunately, however, you will no doubt need a FB account. One of the worst things anyone could have if they give one iota about their privacy, or for that matter - without hyperbole - the future of humanity.","Really impressive. Unfortunately, however, you will no doubt need a FB account. One of the worst things anyone could have if they give one iota about their privacy, or for that matter - without hyperbole - the future of humanity.",none,0,UCxAEIvj4nuCpSSAr50t9u6g
22,2023-09-29T15:33:18Z,2023-09-29T15:33:18Z,zAllex Music,"Now develop software able to analyze and create an exact duplicate of someone's consciousness , then blend these two techs together. ;)","Now develop software able to analyze and create an exact duplicate of someone&#39;s consciousness , then blend these two techs together. ;)",none,0,UCnoHolRzRoyA6rvWjWMSWNQ
23,2023-09-29T15:31:14Z,2023-09-29T15:31:14Z,cag03hd,"""get more people into the system"".  One step closer to the Matrix.  No thanks.",&quot;get more people into the system&quot;.  One step closer to the Matrix.  No thanks.,none,0,UCEJ0SGPDsYnlQUYpOn9K13Q
24,2023-09-29T15:30:55Z,2023-09-29T15:30:55Z,DanTheMan,Its now 31 years since Lawnmower Man was in the cinemas... Turns out VR is a thing after all...,Its now 31 years since Lawnmower Man was in the cinemas... Turns out VR is a thing after all...,none,0,UCzj7J--T6HEJrNWJijPetAw
